0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004
16.66,947.9000000000001,281.8,943.6599999999999,484.36,942.04,637.8000000000001,954.84,634.9199999999998,952.4799999999999,683.1800000000001,960.8200000000003,771.5600000000001,968.4800000000001,791.0200000000001,964.62,805.94,970.8,851.7599999999999,970.6399999999998,857.8200000000002,982.5000000000001,863.2199999999999,989.3,880.4200000000001,976.86,886.2999999999998,997.5799999999998,877.48,990.1000000000001
3.06,56.999999999999986,900.8000000000001,218.87999999999997,332.29999999999995,911.5399999999998,441.3400000000001,518.78,916.0200000000002,598.2199999999999,646.14,926.8,681.7999999999998,628.7600000000001,926.04,707.96,734.5799999999999,939.6800000000001,765.9400000000002,738.5200000000001,944.46,804.4200000000001,771.9200000000002,938.1,820.2199999999997,823.3599999999997,954.7999999999997,819.1600000000002,824.78,946.1600000000001
0.0,20.08,72.84,877.2399999999999,218.5,325.7399999999999,413.1599999999999,888.14,450.64000000000004,520.3400000000003,515.14,892.1199999999999,605.6000000000001,594.38,636.8199999999998,897.7800000000001,664.6199999999999,665.2999999999998,701.6000000000001,905.82,720.68,733.0200000000002,746.1999999999999,916.2999999999998,761.74,764.9799999999999,766.7199999999998,926.04,767.5,808.7199999999997
0.0,0.0,24.52,74.36,853.5400000000002,227.0,321.71999999999997,357.9799999999999,411.29999999999995,865.3800000000001,458.0400000000001,512.54,521.92,546.8399999999998,866.32,581.04,592.14,642.0600000000002,631.2600000000002,871.8400000000003,674.5199999999999,686.1600000000001,663.0000000000001,696.3999999999999,895.8799999999998,694.86,720.0800000000002,741.5199999999998,727.6800000000001,888.1400000000002
0.0,0.0,6.54,36.48,90.78,837.1399999999999,236.61999999999998,273.90000000000003,358.3799999999999,386.23999999999995,394.7800000000001,846.5000000000003,498.55999999999995,457.24,501.0,510.62000000000006,552.54,862.1800000000003,619.9000000000002,594.1200000000001,616.9600000000002,641.8200000000002,646.4599999999999,871.9200000000003,692.0800000000003,665.78,669.9399999999998,711.4400000000003,689.0799999999998,872.64
0.0,0.0,2.5,11.34,55.919999999999995,87.96000000000001,827.1000000000001,215.51999999999998,247.52000000000004,320.5800000000001,334.3400000000001,378.15999999999985,431.64000000000004,822.5600000000002,429.68,526.7399999999999,507.8799999999998,547.1800000000001,559.3399999999998,569.0000000000001,851.32,612.4800000000001,616.0000000000002,635.3199999999999,632.1800000000001,625.7199999999999,639.8800000000001,857.2000000000003,676.46,687.18
0.0,0.0,0.0,11.44,18.119999999999997,68.81999999999998,130.13999999999996,804.7199999999999,213.1,277.30000000000007,287.5,337.3400000000002,350.7199999999999,389.67999999999995,435.17999999999995,816.9799999999999,500.16000000000014,477.42000000000013,519.16,516.5200000000001,548.46,581.6999999999999,573.0599999999998,836.6800000000002,597.86,611.5200000000003,625.8199999999997,636.0999999999998,643.38,673.9400000000002
0.0,0.0,0.0,5.54,13.040000000000001,36.82,85.17999999999999,113.28,790.5599999999997,177.53999999999996,257.86000000000007,284.94000000000005,359.49999999999983,327.9800000000001,387.0800000000001,421.28000000000003,446.92000000000013,811.7199999999999,461.78000000000003,476.7,517.0200000000001,563.7,517.0799999999999,556.1199999999999,577.1399999999999,567.3800000000001,824.0,600.3800000000001,610.7800000000002,621.5600000000002
0.0,0.0,0.0,0.04,8.9,12.06,68.24,121.84,147.46,790.8599999999999,192.29999999999995,267.82000000000005,304.94,325.23999999999995,332.76,376.42,383.8599999999998,438.74000000000007,435.3799999999998,791.5600000000001,498.03999999999996,498.34000000000003,495.14000000000004,509.68000000000006,550.86,538.3000000000001,564.3999999999999,574.98,564.2200000000001,805.9600000000004
0.0,0.0,0.0,2.04,1.94,8.02,36.9,68.55999999999999,105.76,124.37999999999997,769.56,215.55999999999995,257.35999999999996,280.74,302.9999999999999,338.54,380.0199999999999,405.44000000000005,417.00000000000006,437.72,479.32,789.8399999999999,474.0199999999999,521.2399999999999,531.6000000000001,497.03999999999985,556.5599999999998,568.32,540.5000000000001,588.5400000000002
0.0,0.0,0.0,0.0,0.66,3.88,25.54,43.2,90.6,134.77999999999997,123.06000000000002,766.2599999999999,233.83999999999995,219.89999999999998,283.4800000000001,307.78000000000003,351.37999999999994,360.38,405.0799999999999,380.64,429.8999999999999,451.12000000000006,467.21999999999986,790.1600000000002,512.06,493.44000000000005,506.24,533.4399999999999,506.9200000000001,548.3600000000001
0.0,0.0,0.0,0.0,4.32,1.8199999999999998,9.62,27.36,42.0,70.27999999999999,106.4,113.82000000000001,757.8200000000002,233.47999999999996,252.27999999999994,297.64000000000004,313.88,349.44000000000005,343.4,365.78000000000003,428.36,401.34,453.55999999999995,459.02000000000015,463.5799999999999,764.8399999999997,486.96000000000015,506.65999999999997,506.4999999999998,525.94
0.0,0.0,0.0,0.0,0.0,0.44,8.46,16.279999999999998,27.900000000000002,72.92000000000002,79.70000000000002,117.81999999999998,170.35999999999999,738.16,206.05999999999997,272.54,282.71999999999997,318.69999999999993,352.11999999999995,358.9399999999999,380.24,404.20000000000005,416.99999999999983,428.0800000000001,447.00000000000006,440.9799999999999,456.56,764.5800000000002,474.6799999999999,522.8600000000001
0.0,0.0,0.0,0.0,0.0,0.0,1.24,22.78,16.76,48.559999999999995,64.53999999999999,102.50000000000001,142.11999999999998,138.94,736.0599999999997,246.93999999999997,249.07999999999996,285.26,328.77999999999986,317.05999999999995,363.64,396.08,354.28,413.86000000000007,433.2800000000003,426.7800000000001,431.8799999999998,473.52000000000004,464.4600000000001,756.9599999999999
0.0,0.0,0.0,0.0,0.0,0.0,2.24,6.3,17.259999999999998,36.16,42.28,67.0,123.21999999999998,146.98000000000002,166.76000000000002,730.8799999999998,248.12,256.14,305.86,311.22,331.46000000000004,370.2200000000002,355.02000000000004,400.09999999999997,408.78,412.0199999999999,432.53999999999996,439.5400000000001,458.76,481.5599999999999
