0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004
0.0,130.1,0.0,131.34000000000003,1.26,131.98000000000002,2.7,130.91999999999996,6.32,132.74000000000004,14.080000000000002,133.74000000000004,17.560000000000002,131.65999999999997,21.240000000000006,133.09999999999997,27.52,134.4,38.419999999999995,134.00000000000003,46.00000000000001,134.84000000000006,43.879999999999995,134.98,40.68,137.66,49.14,137.56000000000003,64.42,138.32
0.0,0.0,117.56,0.0,0.0,120.41999999999999,0.0,0.0,120.80000000000003,0.42,0.12000000000000001,121.54000000000002,2.8,3.9800000000000004,122.32000000000001,8.700000000000001,4.96,121.75999999999996,10.599999999999996,13.08,124.81999999999996,13.6,18.999999999999996,124.47999999999995,21.8,20.76,126.05999999999999,26.099999999999998,30.100000000000005,128.08000000000004
0.0,0.0,0.0,111.30000000000003,0.0,0.0,0.0,109.93999999999998,0.0,0.0,0.0,113.72000000000007,0.0,0.64,1.24,112.65999999999998,1.38,2.9399999999999995,5.720000000000001,113.72000000000003,4.78,6.84,6.68,115.58,4.540000000000001,7.66,9.58,117.33999999999997,15.52,13.100000000000003
0.0,0.0,0.0,0.0,103.32000000000002,0.0,0.0,0.0,0.0,103.99999999999999,0.0,0.0,0.0,0.0,104.84000000000002,0.0,0.0,0.0,0.18000000000000002,107.42000000000004,0.2,1.8400000000000003,1.8800000000000001,2.0,107.36,1.7600000000000002,4.54,2.12,5.359999999999999,110.28
0.0,0.0,0.0,0.0,0.0,97.93999999999998,0.0,0.0,0.0,0.0,0.0,98.6,0.0,0.0,0.0,0.0,0.0,98.77999999999999,0.0,0.0,0.34,0.0,0.1,100.52000000000001,0.06,0.02,0.8400000000000001,1.4400000000000002,2.52,103.66000000000003
0.0,0.0,0.0,0.0,0.0,0.0,92.36,0.0,0.0,0.0,0.0,0.0,0.0,92.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,95.42000000000002,0.0,0.0,0.26,0.0,0.14,0.0,96.33999999999999,0.22,0.7200000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.26,0.0,0.0,0.0,0.46,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.94000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.27999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.56000000000002,0.0,0.0,0.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.30000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.42000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.32000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.13999999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.06000000000002,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32000000000004,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.54000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.47999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.140000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.080000000000005,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.98000000000001,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.45999999999999,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66000000000001
