0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004
0.0,923.42,98.62000000000002,923.4200000000001,193.4,920.2799999999995,335.7,930.66,381.31999999999994,930.0600000000003,489.51999999999987,935.9,550.66,942.1800000000002,597.96,942.8599999999999,697.14,960.4400000000002,661.5,951.82,664.4399999999998,951.2000000000002,679.4399999999998,960.9999999999999,734.7200000000001,957.1000000000001,749.04,958.1399999999999,780.72,958.2400000000004
0.0,3.98,878.56,47.39999999999999,78.08,884.3,206.92,213.3,890.04,278.78,337.68,889.8800000000002,396.26000000000005,433.86000000000007,902.6799999999997,506.37999999999994,512.26,903.3600000000001,547.8199999999999,534.76,903.7200000000001,566.8599999999999,629.2199999999998,909.9799999999999,657.0399999999997,670.3400000000001,911.2799999999999,662.1600000000002,678.1999999999999,915.32
0.0,0.0,0.0,847.56,24.2,57.51999999999999,88.78,848.88,145.72,228.88,243.89999999999998,853.86,323.62,323.94,363.7400000000002,856.4599999999999,465.65999999999997,411.8399999999999,453.63999999999993,869.52,483.8799999999999,500.4200000000002,503.88000000000005,873.1,542.1399999999999,572.2,576.46,878.62,618.4399999999998,595.5600000000001
0.0,0.0,0.0,2.38,814.8600000000002,13.080000000000002,21.9,51.3,84.42,819.1600000000001,158.78000000000006,194.16000000000003,177.1,258.8,833.64,346.98,327.37999999999994,328.0799999999999,367.86000000000007,840.36,436.8,431.14000000000004,467.94,461.9,849.26,458.56000000000006,499.86000000000007,535.7200000000001,544.7599999999999,854.2000000000002
0.0,0.0,0.0,0.0,0.0,795.2600000000002,14.02,20.299999999999997,32.88,70.1,77.17999999999999,797.4799999999998,131.56,176.73999999999998,211.2199999999999,222.89999999999998,279.3,818.5400000000001,297.1,299.51999999999987,355.26000000000005,368.0799999999999,376.97999999999996,819.58,420.5999999999999,454.15999999999997,447.44,473.61999999999995,478.4600000000001,827.98
0.0,0.0,0.0,0.0,0.0,0.0,773.8999999999999,17.88,17.92,19.519999999999996,35.82000000000001,53.54,79.46,780.12,178.86,123.26000000000002,231.88,238.83999999999997,248.96000000000004,231.33999999999997,797.8400000000003,306.52,331.82000000000005,340.54000000000013,345.55999999999995,337.29999999999984,372.73999999999995,799.4599999999999,421.3400000000002,455.40000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.1799999999998,4.36,13.899999999999999,33.62,50.779999999999994,71.58,80.44000000000001,88.20000000000003,760.8800000000001,155.32000000000002,148.34,190.15999999999997,217.55999999999997,245.74000000000007,261.86,292.22000000000014,775.0599999999998,295.4200000000001,329.3999999999999,352.32,356.18,387.53999999999996,391.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,740.96,1.0,6.68,15.920000000000002,14.4,48.800000000000004,50.780000000000015,90.71999999999998,107.39999999999999,750.3799999999999,165.92,135.20000000000002,199.95999999999998,177.72000000000003,247.40000000000006,211.61999999999992,271.03999999999996,348.97999999999996,765.1400000000001,295.0,332.7,347.09999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.8599999999999,1.1600000000000001,3.48,13.22,21.3,39.3,45.28,83.88000000000001,101.66,87.93999999999998,739.72,169.24,179.22,187.8,211.04,223.22000000000006,232.04,249.6399999999999,288.12000000000006,309.91999999999996,749.2399999999998
